Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,prix_euro,Brand,Model
honda city i vtec v,kochi,2017,38607,petrol,manual,second,17.8,1497.0,117.3,5.0,,8657.0,honda,city
hyundai grand i10 1.2 kappa sportz,mumbai,2018,3958,petrol,manual,first,18.9,1197.0,81.86,5.0,7.14 lakh,6105.0,hyundai,grand
honda city i dtec vx,jaipur,2014,74000,diesel,manual,second,25.1,1498.0,98.6,5.0,,7040.0,honda,city
maruti swift dzire vxi,mumbai,2009,54540,petrol,manual,third,17.5,1298.0,85.8,5.0,,2915.0,maruti,swift
maruti swift dzire zxi,delhi,2015,58400,petrol,manual,first,17.5,1298.0,85.8,5.0,,6050.0,maruti,swift
mahindra xuv500 w8 2wd,kochi,2013,73648,diesel,manual,first,15.1,2179.0,140.0,7.0,,8040.999999999999,mahindra,xuv500
maruti ciaz zdi plus shvs,jaipur,2016,83000,diesel,manual,first,28.09,1248.0,88.5,5.0,,7810.0,maruti,ciaz
hyundai verna 1.6 sx crdi (o),kochi,2016,16159,diesel,manual,first,22.32,1582.0,126.32,5.0,,8613.0,hyundai,verna
hyundai accent crdi,mumbai,2005,150000,diesel,manual,first,13.1,1493.0,82.0,5.0,,935.0,hyundai,accent
honda brio s mt,mumbai,2014,22100,petrol,manual,first,19.4,1198.0,86.8,5.0,,3905.0,honda,brio
hyundai i20 active 1.2 sx,coimbatore,2017,35043,petrol,manual,first,17.19,1197.0,81.86,5.0,,9009.0,hyundai,i20
bmw 3 series 320d sport line,pune,2018,24000,diesel,automatic,first,18.88,1995.0,184.0,5.0,,30800.0,bmw,3
volkswagen jetta 2013-2015 2.0l tdi highline at,chennai,2015,480000,diesel,automatic,first,16.96,1968.0,138.03,5.0,,14300.0,volkswagen,jetta
volkswagen polo petrol highline 1.6l,chennai,2011,70000,petrol,manual,second,15.26,1598.0,103.5,5.0,,3619.0,volkswagen,polo
maruti swift vxi bsiv,pune,2015,13769,petrol,manual,second,16.1,1197.0,85.0,5.0,,4851.0,maruti,swift
renault duster 110ps diesel rxz,kolkata,2013,58000,diesel,manual,first,19.01,1461.0,108.45,5.0,,5489.0,renault,duster
bmw x3 xdrive 20d luxury line,hyderabad,2009,58000,diesel,automatic,first,18.56,1995.0,190.0,5.0,69.59 lakh,19778.0,bmw,x3
fiat avventura multijet emotion,coimbatore,2018,18705,diesel,manual,first,20.5,1248.0,91.72,5.0,,8481.0,fiat,avventura
maruti wagon r stingray vxi,delhi,2013,32378,petrol,manual,first,20.51,998.0,67.04,5.0,,3080.0,maruti,wagon
chevrolet sail hatchback ls abs,kolkata,2013,45000,diesel,manual,first,22.1,1248.0,76.9,5.0,,3300.0,chevrolet,sail
mahindra xuv500 w8 2wd,coimbatore,2015,36836,diesel,manual,first,15.1,2179.0,140.0,7.0,,13739.0,mahindra,xuv500
tata zest quadrajet 1.3,kochi,2016,54199,diesel,manual,first,23.0,1248.0,88.8,5.0,,5500.0,tata,zest
bmw x3 xdrive20d xline,kochi,2017,36935,diesel,automatic,first,18.56,1995.0,190.0,5.0,,35904.0,bmw,x3
maruti swift vdi bsiv,chennai,2015,23000,diesel,manual,first,25.2,1248.0,74.0,5.0,,7150.0,maruti,swift
bmw 5 series 2013-2017 520d luxury line,bangalore,2015,14000,diesel,automatic,first,18.12,1995.0,190.0,5.0,,38500.0,bmw,5
tata indigo cs evx,chennai,2015,100073,diesel,manual,second,25.0,1396.0,69.01,5.0,,2200.0,tata,indigo
mahindra xuv500 w8 2wd,kochi,2015,59182,diesel,manual,first,15.1,2179.0,140.0,7.0,,10406.0,mahindra,xuv500
audi q7 35 tdi quattro premium plus,kochi,2016,72132,diesel,automatic,second,12.07,2967.0,241.4,7.0,,42900.0,audi,q7
bmw 5 series 2003-2012 520d,hyderabad,2009,79000,diesel,automatic,first,18.48,1995.0,177.0,5.0,,16500.0,bmw,5
hyundai verna 1.6 sx vtvt (o),coimbatore,2013,66930,petrol,manual,first,17.1,1591.0,121.3,5.0,,6765.0,hyundai,verna
hyundai santa fe 4wd at,pune,2015,100000,diesel,automatic,second,13.01,2199.0,194.3,7.0,,15949.999999999998,hyundai,santa
hyundai santro gls ii - euro ii,bangalore,2012,43000,petrol,manual,first,0.0,,,,,3575.0,hyundai,santro
maruti wagon r amt vxi,kochi,2018,27413,petrol,automatic,first,20.51,998.0,67.0,5.0,,5698.0,maruti,wagon
maruti wagon r lx bsiii,pune,2007,90000,petrol,manual,second,17.3,1061.0,64.0,5.0,,1364.0,maruti,wagon
hyundai i20 sportz 1.2,kolkata,2013,40300,petrol,manual,first,18.5,1197.0,82.85,5.0,,3080.0,hyundai,i20
skoda superb elegance 1.8 tsi at,kochi,2011,73783,petrol,automatic,second,13.7,1798.0,157.75,5.0,,5753.0,skoda,superb
hyundai getz gls,pune,2005,86000,petrol,manual,second,15.3,1341.0,83.0,5.0,,494.99999999999994,hyundai,getz
maruti wagon r lxi bs iv,delhi,2014,65694,petrol,manual,first,18.9,998.0,67.1,5.0,,3575.0,maruti,wagon
maruti omni mpi cargo bsiv,kolkata,2015,23000,petrol,manual,first,16.8,796.0,34.2,5.0,,1650.0,maruti,omni
hyundai i10 magna 1.2,mumbai,2012,51000,petrol,manual,first,20.36,1197.0,78.9,5.0,,3135.0,hyundai,i10
renault kwid 1.0 rxt optional,kochi,2018,18335,petrol,manual,first,21.7,999.0,67.0,5.0,4.61 lakh,4950.0,renault,kwid
mercedes-benz b class 2012-2015 b200 sport cdi,bangalore,2014,36000,diesel,automatic,first,15.0,2147.0,107.3,5.0,,17875.0,mercedes-benz,b
volkswagen polo gt tsi,mumbai,2017,25000,petrol,automatic,first,17.21,1197.0,103.5,5.0,11.26 lakh,8525.0,volkswagen,polo
mahindra scorpio vlx 4wd,bangalore,2007,81000,diesel,manual,third,12.05,2179.0,120.0,8.0,,4784.999999999999,mahindra,scorpio
toyota fortuner 2.8 2wd at,kochi,2019,21719,diesel,automatic,first,12.9,2755.0,174.5,7.0,37.38 lakh,36443.0,toyota,fortuner
chevrolet beat diesel lt,coimbatore,2013,75421,diesel,manual,first,25.44,936.0,56.3,5.0,,3992.9999999999995,chevrolet,beat
toyota innova 2.5 g4 diesel 8-seater,delhi,2010,80000,diesel,manual,first,12.8,2494.0,102.0,8.0,,5225.0,toyota,innova
maruti swift dzire vxi,kochi,2018,10671,petrol,manual,first,20.85,1197.0,83.14,5.0,,7161.0,maruti,swift
renault kwid climber 1.0 mt,hyderabad,2018,4126,petrol,manual,first,21.7,999.0,67.0,5.0,5.3 lakh,5280.0,renault,kwid
tata bolt quadrajet xm,hyderabad,2017,98500,diesel,manual,first,22.95,1248.0,74.0,5.0,7.97 lakh,6600.0,tata,bolt
hyundai grand i10 asta,coimbatore,2016,61578,petrol,manual,first,18.9,1197.0,82.0,5.0,,7040.0,hyundai,grand
volkswagen vento 1.5 tdi highline,ahmedabad,2014,54000,diesel,manual,first,20.34,1498.0,103.2,5.0,,5390.0,volkswagen,vento
audi a6 2011-2015 2.0 tdi,coimbatore,2013,70998,diesel,automatic,first,17.68,1968.0,174.33,5.0,,22627.0,audi,a6
maruti swift dzire ldi bsiv,kolkata,2015,40082,diesel,manual,first,19.3,1248.0,73.9,5.0,,5236.0,maruti,swift
chevrolet spark 1.0 lt,kochi,2012,50619,petrol,manual,first,18.0,995.0,62.0,5.0,,2200.0,chevrolet,spark
bmw 3 series 320d,coimbatore,2009,103905,diesel,automatic,first,22.69,1995.0,190.0,5.0,43.31 lakh,10912.0,bmw,3
hyundai eon era plus,kochi,2018,15334,petrol,manual,first,21.1,814.0,55.2,5.0,,4058.9999999999995,hyundai,eon
maruti swift dzire vdi,hyderabad,2013,69000,diesel,manual,first,23.4,1248.0,74.0,5.0,,6325.0,maruti,swift
volkswagen crosspolo 1.5 tdi,hyderabad,2014,75160,diesel,manual,first,20.14,1498.0,88.5,5.0,,6270.0,volkswagen,crosspolo
honda amaze e i-vtech,coimbatore,2014,44753,petrol,manual,first,18.0,1198.0,86.7,5.0,,5434.0,honda,amaze
volkswagen vento petrol highline at,kochi,2012,53024,petrol,automatic,first,14.4,1598.0,103.6,5.0,,4719.0,volkswagen,vento
maruti wagon r stingray vxi,kolkata,2014,23840,petrol,manual,first,20.51,998.0,67.04,5.0,,3300.0,maruti,wagon
volkswagen polo 1.5 tdi highline,hyderabad,2014,81298,diesel,manual,first,20.14,1498.0,88.8,5.0,,7150.0,volkswagen,polo
volkswagen polo petrol comfortline 1.2l,jaipur,2015,59000,petrol,manual,second,16.47,1198.0,73.9,5.0,,5390.0,volkswagen,polo
honda amaze sx i-dtec,kochi,2016,51806,diesel,manual,first,25.8,1498.0,98.6,5.0,,5940.0,honda,amaze
audi a6 35 tdi matrix,delhi,2014,56000,diesel,automatic,first,18.53,1968.0,187.74,5.0,59.38 lakh,26400.0,audi,a6
tata tigor 1.05 revotorq xz option,kochi,2019,29279,diesel,manual,first,24.7,1047.0,69.0,5.0,,8206.0,tata,tigor
volkswagen vento 1.5 tdi highline at,kochi,2017,33550,diesel,automatic,first,21.5,1498.0,108.5,5.0,15.86 lakh,10560.0,volkswagen,vento
audi a6 35 tdi matrix,hyderabad,2014,62000,diesel,automatic,first,18.53,1968.0,187.74,5.0,67.1 lakh,27500.0,audi,a6
nissan terrano xl 110 ps,hyderabad,2014,66000,diesel,manual,first,19.01,1461.0,108.5,5.0,,7480.0,nissan,terrano
skoda rapid 1.5 tdi at elegance,coimbatore,2016,46630,diesel,automatic,first,21.66,1498.0,103.52,5.0,,9449.0,skoda,rapid
ford figo aspire 1.5 tdci trend,hyderabad,2016,72566,diesel,manual,first,25.83,1498.0,99.0,5.0,,5819.0,ford,figo
tata venture ex,pune,2011,51482,diesel,manual,first,15.42,1405.0,70.0,8.0,,2750.0,tata,venture
mercedes-benz new c-class c 220 cdi be avantgare,chennai,2011,90000,diesel,automatic,first,14.84,2143.0,167.62,5.0,,15290.0,mercedes-benz,new
toyota fortuner 4x2 manual,jaipur,2014,69000,diesel,manual,second,13.0,2982.0,168.5,7.0,,22000.0,toyota,fortuner
honda city 1.5 v mt,delhi,2011,90000,petrol,manual,second,17.0,1497.0,118.0,5.0,,3740.0,honda,city
hyundai i20 asta option 1.2,mumbai,2015,39000,petrol,manual,first,18.6,1197.0,81.83,5.0,,6050.0,hyundai,i20
volkswagen vento diesel trendline,hyderabad,2012,110000,diesel,manual,second,20.54,1598.0,103.6,5.0,,4014.9999999999995,volkswagen,vento
ford endeavour 2.5l 4x2 mt,kochi,2011,68022,diesel,manual,first,13.1,2499.0,141.0,7.0,,6446.0,ford,endeavour
ford ecosport 1.5 petrol titanium plus at,coimbatore,2018,27852,petrol,automatic,first,14.8,1497.0,121.36,5.0,14.1 lakh,11484.0,ford,ecosport
maruti swift vdi bsiv,bangalore,2013,58291,diesel,manual,first,17.8,1248.0,,5.0,,5500.0,maruti,swift
hyundai i20 sportz diesel,coimbatore,2011,68439,diesel,manual,first,23.0,1396.0,90.0,5.0,,3707.0,hyundai,i20
toyota innova 2.5 vx (diesel) 8 seater,delhi,2011,150000,diesel,manual,first,12.99,2494.0,100.6,8.0,,7645.0,toyota,innova
tata nexon 1.5 revotorq xz plus dual tone,mumbai,2018,14000,diesel,manual,first,21.5,1497.0,108.5,5.0,12.22 lakh,10890.0,tata,nexon
ford figo diesel titanium,hyderabad,2012,71558,diesel,manual,first,20.0,1399.0,68.05,5.0,,3630.0,ford,figo
porsche panamera diesel,delhi,2013,48000,diesel,automatic,second,17.85,2967.0,300.0,4.0,,55550.0,porsche,panamera
hyundai creta 1.6 crdi at sx plus,jaipur,2015,65800,diesel,automatic,first,17.01,1582.0,126.2,5.0,,13750.0,hyundai,creta
audi a4 2.0 tdi multitronic,hyderabad,2014,53000,diesel,automatic,first,16.55,1968.0,140.0,5.0,,22550.0,audi,a4
mahindra xuv500 w8 4wd,kolkata,2017,14600,diesel,manual,first,16.0,2179.0,140.0,7.0,,15949.999999999998,mahindra,xuv500
isuzu mux 4wd,jaipur,2017,34429,diesel,automatic,first,13.8,2999.0,174.57,7.0,33.68 lakh,22000.0,isuzu,mux
maruti swift dzire vdi,delhi,2014,52000,diesel,manual,first,23.4,1248.0,74.0,5.0,,5775.0,maruti,swift
maruti ciaz zxi,kolkata,2015,25470,petrol,manual,first,20.73,1373.0,91.1,5.0,,6490.0,maruti,ciaz
hyundai eon era plus,pune,2013,22000,petrol,manual,first,21.1,814.0,55.2,5.0,,2860.0,hyundai,eon
mercedes-benz e-class 280 cdi,chennai,2007,75000,diesel,automatic,first,11.0,2987.0,198.5,5.0,,12100.0,mercedes-benz,e-class
bmw 5 series 2003-2012 520d,pune,2011,95995,diesel,automatic,first,18.48,1995.0,177.0,5.0,,17050.0,bmw,5
hyundai grand i10 1.2 crdi sportz option,jaipur,2017,26877,diesel,manual,first,24.0,1186.0,73.97,5.0,,6325.0,hyundai,grand
maruti swift ldi bsiii,chennai,2007,140000,diesel,manual,second,17.8,1248.0,75.0,5.0,,2200.0,maruti,swift
hyundai santro xing gls,hyderabad,2008,95291,petrol,manual,first,17.92,1086.0,62.1,5.0,,2529.9999999999995,hyundai,santro
toyota innova 2.5 v diesel 8-seater,hyderabad,2009,135000,diesel,manual,second,12.8,2494.0,102.0,8.0,,9019.999999999998,toyota,innova
hyundai i20 sportz 1.2,kolkata,2015,32000,petrol,manual,first,18.6,1197.0,81.83,5.0,,5280.0,hyundai,i20
mercedes-benz e-class 280 cdi,mumbai,2008,68333,diesel,automatic,second,11.0,2987.0,198.5,5.0,,9350.0,mercedes-benz,e-class
ford figo diesel zxi,chennai,2011,72000,diesel,manual,first,20.0,1399.0,68.0,5.0,,3190.0,ford,figo
toyota corolla altis 1.4 dg,ahmedabad,2012,52100,diesel,manual,first,21.43,1364.0,86.79,5.0,19.27 lakh,7150.0,toyota,corolla
hyundai grand i10 1.2 kappa sportz,jaipur,2018,10000,petrol,manual,first,18.9,1197.0,81.86,5.0,6.96 lakh,6435.0,hyundai,grand
jeep compass 2.0 limited 4x4,coimbatore,2019,6261,diesel,manual,first,16.3,1956.0,170.0,5.0,26.95 lakh,26301.0,jeep,compass
maruti ignis 1.2 amt alpha,coimbatore,2019,3906,petrol,automatic,first,20.89,1197.0,81.8,5.0,7.96 lakh,8095.999999999999,maruti,ignis
toyota fortuner 3.0 diesel,pune,2014,55960,diesel,manual,first,11.5,2982.0,171.0,7.0,,18975.0,toyota,fortuner
volkswagen vento diesel highline,jaipur,2013,144000,diesel,manual,first,20.54,1598.0,103.6,5.0,,7700.0,volkswagen,vento
toyota innova crysta 2.4 vx mt,mumbai,2017,38000,diesel,manual,first,13.68,2393.0,147.8,7.0,23.06 lakh,19414.999999999996,toyota,innova
ford figo diesel celebration edition,jaipur,2013,51000,diesel,manual,first,20.0,1399.0,68.1,5.0,,2750.0,ford,figo
toyota platinum etios 1.4 gxd,hyderabad,2015,150000,diesel,manual,first,23.59,1364.0,67.05,5.0,9.58 lakh,6600.0,toyota,platinum
mahindra thar di 4x4,mumbai,2018,2500,diesel,manual,first,18.06,2523.0,63.0,7.0,,9075.0,mahindra,thar
land rover range rover hse dynamic,kochi,2018,41661,diesel,automatic,first,12.7,2179.0,187.7,5.0,,49313.0,land rover,range rover
bmw 3 series 320d highline,delhi,2011,64000,diesel,automatic,first,16.07,1995.0,181.0,5.0,,11550.0,bmw,3
hyundai accent gls,bangalore,2008,80000,petrol,manual,second,13.2,1495.0,94.0,5.0,,2090.0,hyundai,accent
maruti celerio zxi at,jaipur,2016,30000,petrol,automatic,second,23.1,998.0,67.04,5.0,,4675.0,maruti,celerio
jaguar xf 2.2 litre luxury,chennai,2014,43000,diesel,automatic,second,16.36,2179.0,187.7,5.0,,29150.0,jaguar,xf
audi a6 2.7 tdi,bangalore,2013,90000,diesel,automatic,second,12.4,2698.0,179.5,5.0,,24750.0,audi,a6
nissan micra diesel xv,hyderabad,2011,123880,diesel,manual,first,23.08,1461.0,63.1,5.0,,3630.0,nissan,micra
honda amaze s i-vtech,jaipur,2015,42000,petrol,manual,second,18.0,1198.0,86.7,5.0,,4730.0,honda,amaze
renault duster 85ps diesel rxl option,chennai,2012,79824,diesel,manual,first,19.87,1461.0,83.8,5.0,,5775.0,renault,duster
toyota innova 2.5 g (diesel) 8 seater,jaipur,2015,75000,diesel,manual,first,12.99,2494.0,100.6,8.0,,12925.0,toyota,innova
honda amaze e i-vtech,ahmedabad,2014,72411,petrol,manual,first,18.0,1198.0,86.7,5.0,,4675.0,honda,amaze
mercedes-benz new c-class c 250 cdi elegance,delhi,2012,63000,diesel,automatic,first,14.94,2143.0,204.0,5.0,,15642.0,mercedes-benz,new
toyota etios liva g,chennai,2015,53713,petrol,manual,first,17.71,1197.0,78.9,5.0,,4620.0,toyota,etios
toyota innova crysta 2.8 gx at 8s,delhi,2017,18000,diesel,automatic,first,11.36,2755.0,171.5,8.0,20.8 lakh,20075.0,toyota,innova
mercedes-benz new c-class 200 cdi elegance,bangalore,2013,51000,diesel,manual,first,15.8,2148.0,170.0,5.0,,20350.0,mercedes-benz,new
maruti swift vxi bsiii,chennai,2008,86700,petrol,manual,second,16.1,1298.0,88.2,5.0,,2640.0,maruti,swift
maruti baleno alpha 1.3,kolkata,2016,29000,diesel,manual,first,27.39,1248.0,74.0,5.0,,7150.0,maruti,baleno
hyundai santro xing gl plus lpg,hyderabad,2014,56000,lpg,manual,first,13.45,1086.0,62.1,5.0,,3520.0,hyundai,santro
maruti celerio vxi at,mumbai,2015,33000,petrol,automatic,first,23.1,998.0,67.04,5.0,,4389.0,maruti,celerio
ford ecosport 1.5 dv5 mt ambiente,kochi,2014,64394,diesel,manual,first,22.7,1498.0,89.84,5.0,,5995.0,ford,ecosport
tata manza aura quadrajet,hyderabad,2010,76000,diesel,manual,first,18.8,1248.0,90.0,5.0,,2970.0,tata,manza
honda jazz 1.5 sv i dtec,mumbai,2016,48719,diesel,manual,first,27.3,1498.0,98.6,5.0,,6875.0,honda,jazz
mahindra xuv500 w8 2wd,coimbatore,2016,59711,diesel,manual,first,15.1,2179.0,140.0,7.0,,14608.0,mahindra,xuv500
nissan micra diesel xv premium,hyderabad,2012,83000,diesel,manual,first,23.08,1461.0,63.1,5.0,,4069.9999999999995,nissan,micra
mercedes-benz new c-class c 220d avantgarde edition c,coimbatore,2018,10714,diesel,automatic,first,19.27,2143.0,167.62,5.0,,43461.0,mercedes-benz,new
tata manza aura plus quadrajet bs iv,hyderabad,2010,127510,diesel,manual,second,19.0,1248.0,90.0,5.0,,1540.0,tata,manza
maruti swift vdi,kolkata,2014,35010,diesel,manual,first,22.9,1248.0,74.0,5.0,,3850.0,maruti,swift
maruti swift dzire 1.2 lxi bsiv,jaipur,2012,75451,petrol,manual,first,17.5,1197.0,85.8,5.0,,4158.0,maruti,swift
tata indigo ecs ls (tdi) bs-iii,pune,2015,83000,diesel,manual,first,19.09,1405.0,69.01,5.0,,2970.0,tata,indigo
honda amaze s i-dtech,kolkata,2013,38755,diesel,manual,first,25.8,1498.0,98.6,5.0,,3520.0,honda,amaze
maruti swift vxi bsiv,delhi,2016,30000,petrol,manual,first,20.4,1197.0,81.8,5.0,,5500.0,maruti,swift
maruti ertiga zdi,chennai,2012,40000,diesel,manual,first,20.77,1248.0,88.8,7.0,,7700.0,maruti,ertiga
hyundai grand i10 era,kolkata,2014,19500,petrol,manual,second,18.9,1197.0,82.0,5.0,,3135.0,hyundai,grand
nissan micra active xv,ahmedabad,2016,41000,petrol,manual,first,19.69,1198.0,67.04,5.0,6.78 lakh,4675.0,nissan,micra
hyundai grand i10 asta option,bangalore,2014,30000,petrol,manual,second,18.9,1197.0,82.0,5.0,,5390.0,hyundai,grand
jeep compass 2.0 sport,hyderabad,2017,37000,diesel,manual,first,17.1,1956.0,170.0,5.0,19.91 lakh,18589.999999999996,jeep,compass
volkswagen polo diesel comfortline 1.2l,delhi,2014,62000,diesel,manual,second,22.07,1199.0,73.9,5.0,,4675.0,volkswagen,polo
honda amaze s at i-vtech,pune,2015,42023,petrol,automatic,first,15.5,1198.0,86.7,5.0,,4774.0,honda,amaze
bmw x3 xdrive20d advantage edition,kolkata,2012,51001,diesel,automatic,first,16.09,1995.0,184.0,5.0,,18700.0,bmw,x3
bmw 3 series 320d luxury line,kochi,2017,55389,diesel,automatic,first,18.88,1995.0,184.0,5.0,,31295.0,bmw,3
honda city v at,kochi,2014,46728,petrol,automatic,first,15.6,1497.0,116.3,5.0,,6765.0,honda,city
mahindra ssangyong rexton rx5,kochi,2014,58995,diesel,manual,first,12.83,2696.0,162.0,7.0,,10175.0,mahindra,ssangyong
maruti swift dzire ldi,delhi,2015,37857,diesel,manual,first,26.59,1248.0,74.0,5.0,,5334.999999999999,maruti,swift
maruti swift vdi bsiv,jaipur,2014,71000,diesel,manual,first,25.2,1248.0,74.0,5.0,,5280.0,maruti,swift
honda brio s option mt,pune,2012,49024,petrol,manual,first,18.4,1198.0,86.8,5.0,,2529.9999999999995,honda,brio
hyundai grand i10 sportz,mumbai,2016,10770,petrol,manual,first,18.9,1197.0,82.0,5.0,,5225.0,hyundai,grand
tata zest quadrajet 1.3 75ps xm,pune,2017,72000,diesel,manual,first,22.95,1248.0,74.0,5.0,8.93 lakh,5500.0,tata,zest
hyundai eon era plus,jaipur,2015,91000,petrol,manual,first,21.1,814.0,55.2,5.0,,2750.0,hyundai,eon
hyundai i20 1.2 spotz,mumbai,2017,14000,petrol,manual,first,18.6,1197.0,81.83,5.0,,6545.0,hyundai,i20
volvo s60 d4 kinetic,delhi,2014,48000,diesel,automatic,second,9.0,1984.0,181.0,5.0,,17600.0,volvo,s60
ford ecosport 1.5 dv5 mt titanium optional,delhi,2014,75136,diesel,manual,first,22.7,1498.0,89.84,5.0,,6765.0,ford,ecosport
maruti ritz vxi,hyderabad,2014,32500,petrol,manual,second,21.1,1197.0,85.8,5.0,,4455.0,maruti,ritz
hyundai i20 1.4 crdi magna,hyderabad,2010,94500,diesel,manual,second,21.9,1396.0,90.0,5.0,,3410.0,hyundai,i20
maruti dzire vxi,hyderabad,2013,34900,petrol,manual,first,22.0,1197.0,81.8,5.0,7.97 lakh,6039.0,maruti,dzire
porsche panamera 2010 2013 4s,coimbatore,2010,42400,petrol,automatic,third,8.0,4806.0,394.3,4.0,,47201.0,porsche,panamera
maruti swift vdi bsiii w/ abs,jaipur,2015,50000,diesel,manual,first,17.8,1248.0,75.0,5.0,,6270.0,maruti,swift
honda brio s mt,kolkata,2014,35000,petrol,manual,first,19.4,1198.0,86.8,5.0,,3135.0,honda,brio
chevrolet beat ls,bangalore,2012,37000,petrol,manual,second,18.6,1199.0,79.4,5.0,,2585.0,chevrolet,beat
hyundai creta 1.6 sx plus petrol automatic,coimbatore,2018,32807,petrol,automatic,first,13.0,1591.0,121.3,5.0,,16235.999999999998,hyundai,creta
honda city zx gxi,pune,2008,119000,petrol,manual,second,17.7,1497.0,78.0,5.0,,2475.0,honda,city
maruti ritz lxi,mumbai,2016,12000,petrol,manual,first,18.5,1197.0,85.8,5.0,,4014.9999999999995,maruti,ritz
ford ecosport 1.5 tdci trend,delhi,2016,46727,diesel,manual,first,22.77,1498.0,98.59,5.0,,7974.999999999999,ford,ecosport
bmw 3 series 320d,hyderabad,2010,73336,diesel,automatic,first,13.2,1995.0,170.0,5.0,,11759.0,bmw,3
hyundai verna 1.6 sx vtvt,mumbai,2014,9000,petrol,manual,second,17.01,1591.0,121.3,5.0,,6050.0,hyundai,verna
toyota innova 2.5 g4 diesel 8-seater,chennai,2005,240000,diesel,manual,fourth & above,12.8,2494.0,102.0,8.0,,5609.999999999999,toyota,innova
maruti wagon r lxi,mumbai,2014,25422,petrol,manual,first,22.5,998.0,67.04,5.0,5.04 lakh,3575.0,maruti,wagon
maruti ertiga vdi,mumbai,2018,14000,diesel,manual,first,25.47,1248.0,88.5,7.0,11.66 lakh,10175.0,maruti,ertiga
maruti alto lxi bsiii,hyderabad,2008,66000,petrol,manual,first,19.7,796.0,46.3,5.0,,1870.0,maruti,alto
maruti a-star vxi,kochi,2010,55324,petrol,manual,first,19.0,998.0,66.1,5.0,,3157.0,maruti,a-star
bmw x5 3.0d,bangalore,2009,90000,diesel,automatic,first,11.0,2993.0,235.0,5.0,,19525.0,bmw,x5
mahindra kuv 100 g80 k6 plus 5str,kolkata,2017,43000,petrol,manual,first,18.15,1198.0,82.0,5.0,7.35 lakh,4950.0,mahindra,kuv
hyundai i10 magna at,bangalore,2008,58483,petrol,automatic,second,19.2,1197.0,80.0,5.0,,3245.0,hyundai,i10
honda civic 2006-2010 1.8 s at,pune,2007,93000,petrol,automatic,second,12.9,1799.0,130.0,5.0,,2860.0,honda,civic
hyundai i10 sportz 1.2,hyderabad,2010,50000,petrol,manual,first,20.36,1197.0,78.9,5.0,,3300.0,hyundai,i10
mercedes-benz new c-class c 220 cdi elegance at,ahmedabad,2014,78616,diesel,automatic,second,14.84,2143.0,170.0,5.0,,17050.0,mercedes-benz,new
toyota etios g,pune,2011,37000,petrol,manual,first,17.6,1496.0,88.73,5.0,,3080.0,toyota,etios
honda city 1.5 e mt,kolkata,2010,54801,petrol,manual,first,17.0,1497.0,118.0,5.0,,2750.0,honda,city
maruti swift dzire vdi,bangalore,2014,29000,diesel,manual,first,23.4,1248.0,74.0,5.0,,6325.0,maruti,swift
maruti swift vxi,pune,2010,68000,petrol,manual,first,22.0,1197.0,81.8,5.0,6.99 lakh,3080.0,maruti,swift
hyundai verna 1.6 ex vtvt,kolkata,2014,58000,petrol,manual,first,17.01,1591.0,121.3,5.0,,5049.0,hyundai,verna
maruti ritz vdi,pune,2012,64290,diesel,manual,first,23.2,1248.0,73.94,5.0,,4014.9999999999995,maruti,ritz
