Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,prix_euro,marque_modele
2011,84062,Diesel,Manual,First,20.0,1968.0,108.5,5.0,6380.0,Skoda Laura
2012,80799,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5390.0,Maruti Swift
2018,5000,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,18645.0,Toyota Corolla
2013,92000,Diesel,Manual,First,12.99,2494.0,100.0,8.0,13750.0,Toyota Innova
2017,53000,Diesel,Manual,First,27.28,1047.0,69.0,5.0,5500.0,Tata Tiago
2015,39822,Petrol,Manual,First,15.41,1598.0,103.52,5.0,5148.0,Skoda Rapid
2016,29000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,32780.0,Ford Endeavour
2017,24214,Petrol,Manual,Second,25.17,799.0,53.3,5.0,3806.0,Renault KWID
2012,75000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,4400.0,Hyundai i20
2012,77216,Diesel,Manual,Second,17.5,1896.0,106.0,5.0,4950.0,Skoda Laura
2013,74290,Diesel,Manual,First,21.43,1364.0,87.2,5.0,6457.0,Toyota Corolla
2015,61000,Diesel,Manual,First,15.4,2179.0,120.0,8.0,10450.0,Mahindra Scorpio
2013,44000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,35750.0,Audi Q5
2014,74041,Diesel,Manual,First,18.2,1248.0,73.8,8.0,4268.0,Chevrolet Enjoy
2013,85846,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,14388.0,BMW 3
2012,52000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,3850.0,Nissan Sunny
2010,47000,Petrol,Manual,Second,12.8,2354.0,177.6,5.0,3850.0,Honda Accord
2010,72010,Diesel,Manual,First,16.8,1493.0,110.0,5.0,4895.0,Hyundai Verna
2015,15000,Petrol,Manual,First,16.8,796.0,34.2,8.0,2585.0,Maruti Omni
2015,480000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5500.0,Honda City
2012,24720,Diesel,Automatic,Second,0.0,2967.0,241.4,5.0,30800.0,Audi A7
2007,75000,Petrol,Manual,Second,16.6,1388.0,68.0,5.0,2200.0,Ford Fiesta
2015,57000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6985.0,Hyundai i20
2015,41057,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,27093.0,Mercedes-Benz E-Class
2012,92000,CNG,Manual,Second,26.2,998.0,58.2,5.0,3300.0,Maruti Wagon
2016,20000,Diesel,Manual,First,22.77,1498.0,98.59,5.0,8690.0,Ford EcoSport
2011,52359,Petrol,Manual,First,18.5,1197.0,80.0,5.0,3575.0,Hyundai i20
2016,17000,Petrol,Manual,Second,17.8,1497.0,117.3,5.0,9075.0,Honda City
2011,39002,Diesel,Manual,First,23.08,1461.0,63.1,5.0,3135.0,Nissan Micra
2010,129986,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,3520.0,Ford Figo
2013,45000,Petrol,Manual,First,18.44,1198.0,75.0,5.0,1925.0,Nissan Micra
2013,41300,Diesel,Manual,First,17.8,1248.0,113.0,5.0,3718.0,Maruti Swift
2009,82002,Petrol,Manual,Second,12.8,2354.0,177.6,5.0,6325.0,Honda Accord
2010,67000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,5170.0,Skoda Superb
2017,21260,Petrol,Manual,First,14.0,796.0,35.0,5.0,3190.0,Maruti Omni
2012,55362,Diesel,Manual,First,21.9,1396.0,88.8,5.0,4675.0,Hyundai i20
2017,13000,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,15949.999999999998,Hyundai Creta
2016,45725,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5874.0,Maruti Swift
2014,105000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,4235.0,Maruti Swift
2009,156056,Diesel,Manual,First,12.8,2494.0,102.0,8.0,9350.0,Toyota Innova
2016,135000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,4620.0,Hyundai Xcent
2016,67000,Diesel,Manual,First,20.77,1248.0,88.7,7.0,7425.0,Maruti Ertiga
2016,90000,Diesel,Automatic,First,10.91,3198.0,197.2,7.0,28600.0,Ford Endeavour
2019,32251,Diesel,Manual,First,22.54,1396.0,88.73,5.0,9471.0,Hyundai i20
2009,47000,Petrol,Manual,First,19.0,998.0,67.1,5.0,1606.0,Maruti Zen
2011,75308,Diesel,Manual,Second,21.1,1248.0,73.9,5.0,3080.0,Maruti Ritz
2018,44202,CNG,Manual,First,32.26,998.0,58.2,4.0,4400.0,Maruti Alto
2014,58000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,6017.0,Honda City
2009,60000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,2695.0,Maruti Swift
2014,45000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,23650.0,BMW X1
2010,41195,Petrol,Manual,First,15.0,1368.0,90.0,5.0,1518.0,Tata Manza
2016,89000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,14850.0,Mahindra XUV500
2009,60510,Petrol,Automatic,Second,16.95,1197.0,78.9,5.0,3410.0,Hyundai i10
2016,8500,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6039.0,Maruti Baleno
2017,35981,Diesel,Manual,First,24.3,1248.0,88.5,5.0,10461.0,Maruti Vitara
2012,23152,Petrol,Manual,First,15.6,1196.0,70.02,5.0,2629.0,Ford Figo
2014,74663,CNG,Manual,First,33.54,998.0,67.04,5.0,3575.0,Maruti Wagon
2014,61529,Petrol,Automatic,First,18.19,1197.0,103.5,5.0,6215.0,Volkswagen Vento
2010,91596,Diesel,Manual,First,14.95,2489.0,93.7,7.0,2034.9999999999998,Mahindra Xylo
2019,14298,Petrol,Automatic,First,13.33,2995.0,340.0,5.0,2222.0,Porsche Cayenne
2013,83327,Diesel,Manual,First,19.3,1248.0,73.9,5.0,6380.0,Maruti Swift
2017,22857,Petrol,Manual,First,16.2,1199.0,74.0,5.0,7590.0,Volkswagen Polo
2013,34620,Petrol,Manual,Second,17.01,1591.0,121.3,5.0,5885.0,Hyundai Verna
2010,56000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,3135.0,Hyundai i10
2014,81000,Diesel,Automatic,First,13.0,2143.0,204.0,5.0,25025.0,Mercedes-Benz E-Class
1998,95150,Petrol,Manual,Third,17.3,993.0,60.0,5.0,494.99999999999994,Maruti Zen
2013,32776,Petrol,Manual,First,20.36,1197.0,78.9,5.0,5103.999999999999,Hyundai i10
2016,51587,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5797.0,Honda Amaze
2016,36000,Diesel,Manual,First,14.1,2179.0,148.0,7.0,11000.0,Tata Safari
2015,22000,Petrol,Manual,First,18.5,1198.0,86.8,5.0,4345.0,Honda Brio
2010,30754,Petrol,Manual,First,17.0,1197.0,80.0,5.0,3718.0,Hyundai i20
2018,37109,Petrol,Manual,First,14.69,1390.0,120.33,5.0,18480.0,Volkswagen Jetta
2010,45000,Petrol,Manual,First,16.7,1198.0,88.8,5.0,2189.0,Honda Jazz
2017,33284,Petrol,Manual,First,18.9,1197.0,82.0,5.0,6424.0,Hyundai Grand
2016,55115,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,39765.0,Jaguar XF
2014,18000,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,28270.0,Jaguar XF
2013,130790,Diesel,Manual,First,16.0,2179.0,140.0,7.0,10164.0,Mahindra XUV500
2015,16607,Diesel,Manual,First,22.7,1598.0,118.0,5.0,8415.0,Maruti S
2015,32205,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,27841.0,Audi A4
2013,67000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,5225.0,Renault Duster
2014,57676,Petrol,Manual,First,19.1,1197.0,85.8,5.0,7359.0,Maruti Swift
2012,41000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3410.0,Volkswagen Polo
2012,65000,Petrol,Manual,First,19.7,796.0,35.0,8.0,1705.0,Maruti Omni
2019,12153,Petrol,Automatic,First,18.9,1197.0,81.86,5.0,7524.0,Hyundai Grand
2014,16810,Petrol,Manual,First,25.4,624.0,37.5,4.0,1760.0,Tata Nano
2017,61221,Petrol,Automatic,First,17.84,1395.0,147.51,5.0,23903.0,Audi A4
2015,22000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,5225.0,Volkswagen Polo
2015,63714,Petrol,Manual,First,22.74,796.0,47.3,5.0,2695.0,Maruti Alto
2019,14857,Diesel,Automatic,First,20.7,1496.0,113.98,5.0,34705.0,Mini Cooper
2012,69000,Diesel,Automatic,Second,15.2,1968.0,140.8,5.0,11275.0,Audi A4
2019,14648,Diesel,Manual,First,12.62,2198.0,158.0,7.0,30096.0,Ford Endeavour
2013,100000,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,7150.0,Ford Ecosport
2016,22000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4675.0,Hyundai Grand
2014,10000,Petrol,Manual,First,18.2,1199.0,82.4,5.0,6050.0,Chevrolet Sail
2015,107000,Petrol,Manual,First,20.85,1197.0,83.14,5.0,4400.0,Maruti Swift
2017,48198,Petrol,Manual,First,17.57,1193.0,88.7,5.0,5115.0,Tata Zest
2015,15000,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,31349.999999999996,Mercedes-Benz New
2014,80073,Diesel,Manual,First,17.3,1998.0,163.7,5.0,7821.0,Chevrolet Cruze
2013,85388,Diesel,Manual,First,21.1,1248.0,73.9,5.0,4290.0,Maruti Ritz
2017,14700,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6160.0,Hyundai Grand
2012,150000,Diesel,Manual,Third,28.4,1248.0,73.75,5.0,2475.0,Maruti Dzire
2011,34994,Diesel,Manual,First,22.32,1582.0,126.32,5.0,4290.0,Hyundai Verna
2014,82536,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,31492.999999999996,Jaguar XF
2013,82000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,7974.999999999999,Skoda Superb
2006,52000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,2200.0,Maruti Wagon
2011,20000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3850.0,Volkswagen Polo
2011,55000,Petrol,Manual,First,14.8,1799.0,130.2,5.0,5500.0,Honda Civic
2015,47001,CNG,Manual,First,20.0,1196.0,63.0,5.0,4091.9999999999995,Maruti Eeco
2014,52000,Petrol,Manual,First,22.5,998.0,67.04,5.0,3795.0,Maruti Wagon
2013,43284,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4950.0,Maruti Swift
2018,23875,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,15795.999999999998,Hyundai Creta
2016,51866,Petrol,Manual,First,18.9,1197.0,82.0,5.0,6050.0,Hyundai Grand
2013,69000,Diesel,Manual,First,23.08,1461.0,63.1,5.0,3300.0,Nissan Micra
2017,62788,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6688.0,Hyundai Grand
2013,150000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,5500.0,Volkswagen Vento
2015,47566,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,22275.0,Toyota Fortuner
2002,67000,Petrol,Manual,Third,0.0,999.0,113.0,5.0,1320.0,Hyundai Santro
2018,20300,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,19800.0,Toyota Innova
2015,48300,Diesel,Automatic,First,20.0,2143.0,107.3,5.0,19250.0,Mercedes-Benz A
2013,30000,Petrol,Manual,First,21.1,814.0,55.2,5.0,2310.0,Hyundai EON
2012,36000,Diesel,Manual,Second,22.7,1582.0,126.24,5.0,8250.0,Hyundai Elantra
2015,27641,Diesel,Automatic,Second,20.7,1496.0,113.98,4.0,27247.0,Mini Cooper
2015,60000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,9515.0,Renault Duster
2019,9000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,39050.0,Ford Endeavour
2014,60750,Petrol,Manual,First,14.28,1798.0,138.03,5.0,11550.0,Toyota Corolla
2018,9000,Diesel,Manual,First,14.0,2179.0,155.0,7.0,14300.0,Mahindra XUV500
2012,41100,Diesel,Automatic,First,16.77,2993.0,261.49,5.0,29150.0,BMW 7
2004,60000,Petrol,Manual,Second,17.3,1061.0,64.0,5.0,1540.0,Maruti Wagon
2017,38424,Petrol,Manual,First,17.8,1497.0,117.3,5.0,8261.0,Honda City
2014,50000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4730.0,Maruti Swift
2015,19000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,9844.999999999998,Honda City
2015,58734,Diesel,Manual,First,20.77,1248.0,88.76,7.0,7601.0,Maruti Ertiga
2016,65257,Diesel,Manual,First,19.01,1461.0,108.45,5.0,10725.0,Renault Duster
2010,130000,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,4400.0,Maruti Swift
2011,79000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4014.9999999999995,Maruti Ritz
2013,78000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,11825.0,Mahindra XUV500
2015,49133,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4961.0,Honda Brio
2016,22769,Diesel,Automatic,First,0.0,2987.0,165.0,5.0,54142.0,Mercedes-Benz M-Class
2014,54448,Diesel,Manual,First,21.02,1248.0,88.8,5.0,4069.9999999999995,Tata Manza
2014,158793,Diesel,Manual,First,12.8,2494.0,102.0,7.0,14289.0,Toyota Innova
2015,62088,Petrol,Manual,First,18.6,1197.0,85.8,5.0,4565.0,Maruti Swift
2012,14800,Petrol,Manual,First,17.01,1591.0,121.3,5.0,4840.0,Hyundai Verna
2015,26000,Petrol,Manual,First,17.3,1497.0,117.3,7.0,4675.0,Honda Mobilio
2017,32005,Petrol,Manual,First,18.0,1198.0,86.7,5.0,4675.0,Honda Amaze
2017,35000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,8470.0,Honda City
2015,52000,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,43725.0,Land Rover
2017,11000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,9350.0,Honda City
2008,62000,Petrol,Automatic,First,9.5,2997.0,231.1,5.0,7700.0,Mercedes-Benz E-Class
2002,65134,Petrol,Manual,Third,13.8,1299.0,70.0,5.0,880.0,Ford Ikon
2013,71000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,16775.0,Toyota Fortuner
2008,51366,Petrol,Manual,First,19.0,998.0,66.1,5.0,2475.0,Maruti A-Star
2016,46300,Diesel,Manual,First,14.07,1948.0,83.1,7.0,5334.999999999999,Tata Sumo
2012,60908,Petrol,Automatic,Second,15.6,1497.0,116.3,5.0,7062.0,Honda City
2012,93450,Diesel,Manual,Second,23.19,1461.0,63.12,5.0,2750.0,Nissan Micra
2011,104000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,6325.0,Hyundai Verna
2003,52000,Petrol,Manual,First,16.1,796.0,37.0,4.0,550.0,Maruti 800
2015,42999,Diesel,Manual,First,15.1,2179.0,140.0,7.0,12672.0,Mahindra XUV500
2014,90000,Diesel,Manual,First,21.5,1248.0,88.8,5.0,4950.0,Maruti SX4
2013,72000,Petrol,Automatic,First,15.0,1396.0,98.6,5.0,5225.0,Hyundai i20
2019,54321,Diesel,Manual,First,19.67,1582.0,126.2,5.0,14894.0,Hyundai Creta
2015,59630,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,25751.0,Mercedes-Benz E-Class
2013,116000,Diesel,Automatic,Second,12.55,2982.0,168.5,7.0,21175.0,Toyota Fortuner
2015,34000,Diesel,Automatic,First,9.0,1984.0,181.0,5.0,22000.0,Volvo S60
2011,70000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,14300.0,Mercedes-Benz E-Class
2010,80000,Petrol,Manual,First,10.2,2354.0,180.0,5.0,4389.0,Honda Accord
2015,110000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5115.0,Honda Amaze
2013,56454,Diesel,Manual,First,28.4,1248.0,73.75,5.0,5115.0,Maruti Dzire
2013,60000,Petrol,Manual,First,18.6,1197.0,85.8,5.0,3465.0,Maruti Swift
2013,56000,Petrol,Automatic,First,14.53,1798.0,138.1,5.0,9075.0,Toyota Corolla
2012,63000,Diesel,Automatic,Second,11.49,4367.0,335.3,5.0,71500.0,Land Rover
2012,63000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4950.0,Maruti Swift
2017,15050,Diesel,Manual,First,16.3,1956.0,170.0,5.0,19250.0,Jeep Compass
2016,29401,Petrol,Manual,First,20.4,1197.0,81.8,5.0,4740.999999999999,Maruti Swift
2016,25238,Petrol,Manual,First,18.7,1199.0,88.7,5.0,6820.0,Honda Jazz
2011,79000,Diesel,Manual,First,23.59,1364.0,113.0,5.0,5137.0,Toyota Etios
2011,58752,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3652.0,Volkswagen Polo
2011,62000,Petrol,Automatic,First,12.9,1799.0,130.0,5.0,4125.0,Honda Civic
2013,132000,Petrol,Manual,First,16.78,1496.0,88.73,5.0,5170.0,Toyota Etios
2016,51000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,7150.0,Hyundai Verna
2009,185200,Diesel,Manual,First,12.8,2494.0,102.0,8.0,7974.999999999999,Toyota Innova
2016,61717,Diesel,Manual,First,22.7,1598.0,118.0,5.0,9834.0,Maruti SX4
2018,8896,Petrol,Manual,First,19.0,1194.0,94.68,5.0,8073.999999999999,Ford Freestyle
2016,17000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,7590.0,Maruti Baleno
2016,31378,Petrol,Manual,First,18.2,1199.0,88.7,5.0,6490.0,Honda Jazz
2013,114000,Diesel,Automatic,First,22.32,1582.0,126.3,5.0,7425.0,Hyundai Verna
2014,81000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4509.999999999999,Honda Amaze
2017,31000,Diesel,Automatic,First,18.51,1968.0,147.51,5.0,29700.0,Audi Q3
2014,35000,Petrol,Manual,First,15.0,1598.0,103.52,5.0,4950.0,Skoda Rapid
2013,60001,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,15949.999999999998,Audi A4
2014,75074,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5775.0,Maruti Swift
2012,80000,Diesel,Manual,Second,22.3,1248.0,74.0,5.0,1320.0,Tata Indica
2006,147350,Diesel,Manual,Second,12.99,2494.0,100.6,8.0,5445.0,Toyota Innova
2013,60000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,8250.0,Renault Duster
2015,7501,Petrol,Automatic,First,10.0,2996.0,333.0,4.0,52800.0,Mercedes-Benz E-Class
2015,58000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4895.0,Honda Amaze
2018,29277,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,65615.0,Mercedes-Benz GLE
2015,57034,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4818.0,Maruti Ritz
2016,40810,Diesel,Manual,First,28.09,1248.0,88.5,5.0,8690.0,Maruti Ciaz
2008,35268,Petrol,Manual,Second,0.0,1086.0,62.0,5.0,2068.0,Hyundai Santro
2008,81000,Diesel,Automatic,Second,18.48,1622.0,113.0,5.0,11550.0,BMW 5
2018,34630,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,8018.999999999999,Maruti Baleno
2012,45122,Diesel,Manual,First,23.5,1498.0,88.7,5.0,6600.0,Ford Fiesta
2011,126000,Diesel,Manual,Third,16.0,2179.0,140.0,7.0,7370.0,Mahindra XUV500
2009,63000,Petrol,Manual,First,19.7,796.0,46.3,5.0,1650.0,Maruti Alto
2016,32298,Diesel,Automatic,First,20.7,1496.0,113.98,4.0,26180.0,Mini Cooper
2014,63288,Diesel,Manual,First,15.1,2179.0,140.0,7.0,8547.0,Mahindra XUV500
2012,43337,Petrol,Manual,First,17.92,1086.0,62.1,5.0,3652.0,Hyundai Santro
2015,46561,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5434.0,Maruti Swift
2013,34000,Diesel,Automatic,Second,20.0,2143.0,107.3,5.0,12100.0,Mercedes-Benz A
2016,48000,Petrol,Manual,First,25.17,799.0,53.3,5.0,3740.0,Renault KWID
2013,56263,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4587.0,Maruti Swift
2005,84060,Petrol,Manual,Second,17.3,993.0,60.0,5.0,1375.0,Maruti Zen
2016,9000,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,5995.0,Hyundai Grand
2012,79000,Diesel,Manual,First,21.12,1248.0,88.8,5.0,2849.0,Tata Manza
2015,87900,Diesel,Manual,First,16.0,2179.0,140.0,7.0,13211.0,Mahindra XUV500
2010,72425,Petrol,Manual,Second,17.5,1197.0,85.8,5.0,2695.0,Maruti Swift
2015,38000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,31899.999999999996,Audi Q3
2008,83000,Diesel,Manual,Second,17.8,1399.0,113.0,5.0,2640.0,Ford Fiesta
2010,107000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,13189.0,Mercedes-Benz New
2015,51000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,8690.0,Honda City
2010,140000,Diesel,Manual,Third,12.8,2494.0,102.0,7.0,6875.0,Toyota Innova
2011,48000,Petrol,Manual,Second,18.6,1199.0,79.4,5.0,1979.9999999999998,Chevrolet Beat
2013,62000,CNG,Manual,First,26.6,998.0,58.16,5.0,3080.0,Maruti Wagon
2015,31000,Petrol,Manual,First,18.7,1199.0,88.7,5.0,5390.0,Honda Jazz
2010,75055,Petrol,Manual,First,18.06,1198.0,75.0,5.0,2475.0,Nissan Micra
2017,51210,Petrol,Automatic,First,19.12,1373.0,91.1,5.0,9779.0,Maruti Ciaz
2012,87000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,16500.0,Toyota Fortuner
2018,17000,Diesel,Manual,First,26.1,1498.0,99.0,5.0,6215.0,Ford Aspire
2014,57000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,7700.0,Maruti Ertiga
2016,9370,Petrol,Manual,First,22.74,796.0,47.3,5.0,3245.0,Maruti Alto
2013,53226,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3630.0,Honda Brio
2010,120000,Diesel,Manual,Second,16.2,1493.0,110.0,5.0,3850.0,Hyundai Verna
2007,75055,Petrol,Manual,First,12.8,1493.0,100.0,5.0,2529.9999999999995,Honda City
2017,37247,Diesel,Manual,First,19.67,1582.0,126.2,5.0,15059.0,Hyundai Creta
2013,64000,Diesel,Manual,First,23.59,1364.0,67.06,5.0,3410.0,Toyota Etios
2014,12000,Petrol,Manual,First,13.44,2359.0,198.25,5.0,14025.0,Hyundai Sonata
2017,40158,Diesel,Manual,First,19.67,1582.0,126.2,5.0,15125.0,Hyundai Creta
2017,11000,Petrol,Manual,First,18.7,1199.0,88.7,5.0,7425.0,Honda Jazz
2014,70010,Diesel,Manual,First,20.54,1598.0,103.6,5.0,5775.0,Volkswagen Vento
2015,82000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9625.0,Mahindra XUV500
2017,57259,Diesel,Manual,First,18.49,1493.0,100.0,7.0,9756.999999999998,Mahindra TUV
2010,84000,Petrol,Automatic,Second,11.1,2354.0,142.0,5.0,7150.0,Honda Accord
2012,168000,Diesel,Manual,First,20.77,1248.0,88.76,7.0,4950.0,Maruti Ertiga
2012,73670,Diesel,Manual,First,12.83,2696.0,162.0,7.0,13750.0,Mahindra Ssangyong
2014,89540,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,18480.0,Toyota Fortuner
2016,85423,Diesel,Manual,First,20.77,1248.0,88.8,7.0,9625.0,Maruti Ertiga
2013,48823,Diesel,Automatic,First,19.5,1582.0,126.24,5.0,9350.0,Hyundai Elantra
2011,35082,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2431.0,Hyundai i10
2012,126000,Petrol,Manual,First,16.8,796.0,34.2,5.0,1760.0,Maruti Omni
2016,19000,Petrol,Automatic,First,15.5,1198.0,86.7,5.0,6875.0,Honda Amaze
2007,69000,Petrol,Automatic,Second,12.9,1799.0,130.0,5.0,2475.0,Honda Civic
2019,29836,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,28325.0,Mercedes-Benz CLA
2010,48002,Petrol,Manual,Second,13.14,1798.0,157.8,5.0,7425.0,Skoda Superb
2015,52324,Diesel,Manual,First,28.09,1248.0,88.5,5.0,6875.0,Maruti Ciaz
2013,65000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5609.999999999999,Ford Ecosport
2009,66000,Diesel,Automatic,Second,8.7,2987.0,224.34,5.0,11825.0,Mercedes-Benz M-Class
2016,75700,Diesel,Manual,First,24.0,1120.0,70.0,5.0,6270.0,Hyundai Grand
2013,43000,Diesel,Manual,First,20.5,1598.0,105.0,5.0,6545.0,Volkswagen Vento
2012,42706,Diesel,Manual,First,25.44,936.0,56.3,5.0,2640.0,Chevrolet Beat
2013,35000,Diesel,Manual,First,17.21,1493.0,100.0,7.0,3839.0,Mahindra Quanto
2011,54348,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,4400.0,Hyundai i10
2013,84000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,4235.0,Toyota Etios
2010,63298,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,4345.0,Toyota Corolla
2013,75049,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,3300.0,Hyundai i10
2018,24237,Petrol,Manual,First,18.16,1196.0,86.8,5.0,7370.0,Ford Figo
2016,22767,Petrol,Manual,First,18.5,1197.0,85.8,5.0,6754.0,Maruti Ritz
2012,58000,Petrol,Automatic,Second,15.0,1396.0,98.6,5.0,4840.0,Hyundai i20
2017,57000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,4675.0,Maruti Swift
2010,50161,Petrol,Automatic,First,8.77,4395.0,402.0,5.0,28523.0,BMW 7
2016,45000,Diesel,Manual,First,22.7,1598.0,118.0,5.0,7700.0,Maruti S
2017,68319,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,27632.0,Toyota Fortuner
2017,30711,Petrol,Manual,First,20.3,998.0,68.05,5.0,4895.0,Hyundai EON
2011,38277,Diesel,Manual,First,21.9,1396.0,90.0,5.0,2640.0,Hyundai i20
2012,115000,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,4763.0,Volkswagen Vento
2017,46849,Petrol,Automatic,First,18.5,1197.0,83.14,5.0,7623.0,Maruti Swift
2014,64000,Diesel,Manual,First,21.9,1396.0,90.0,5.0,4675.0,Hyundai i20
2010,130923,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,13750.0,Mercedes-Benz E-Class
2015,15000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5390.0,Hyundai Grand
2014,32720,Diesel,Manual,First,23.0,1396.0,90.0,5.0,4950.0,Hyundai i20
2016,12500,Petrol,Manual,First,25.17,799.0,53.3,5.0,3300.0,Renault KWID
2015,59800,Petrol,Automatic,First,16.9,1197.0,82.0,5.0,6380.0,Hyundai Xcent
2011,54211,Petrol,Manual,First,15.04,1598.0,103.6,5.0,3663.0,Volkswagen Vento
2015,62242,Diesel,Automatic,First,14.39,1998.0,163.7,5.0,7282.0,Chevrolet Cruze
2015,54000,Diesel,Manual,Second,19.01,1461.0,108.5,5.0,6325.0,Nissan Terrano
2012,65000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6820.0,Hyundai Verna
2015,55000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,3850.0,Maruti Celerio
2010,71000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2200.0,Maruti Wagon
2012,70000,Diesel,Manual,First,21.9,1396.0,88.8,5.0,4400.0,Hyundai i20
2011,53000,Petrol,Automatic,First,12.3,1781.0,163.2,5.0,10450.0,Audi A4
